zone_id,date,rainfall_mm,soil_moisture,runoff_mm,flood_label
16,20220322,0.87,0.55,0.4785,0
16,20220323,0.01,0.54,0.0054,0
16,20220324,0.01,0.54,0.0054,0
16,20220325,0,0.54,0,0
16,20220326,0,0.53,0,0
16,20220327,0,0.53,0,0
16,20220328,0,0.53,0,0
16,20220329,0,0.53,0,0
16,20220330,0,0.53,0,0
16,20220331,0.01,0.52,0.0052,0
16,20220401,0,0.52,0,0
16,20220402,0.01,0.52,0.0052,0
16,20220403,0,0.52,0,0
16,20220404,0.01,0.52,0.0052,0
16,20220405,0,0.52,0,0
16,20220406,0.05,0.52,0.026,0
16,20220407,0.1,0.52,0.052,0
16,20220408,0.14,0.52,0.0728,0
16,20220409,0.14,0.52,0.0728,0
16,20220410,0.66,0.52,0.3432,0
16,20220411,0.26,0.52,0.1352,0
16,20220412,0.07,0.52,0.0364,0
16,20220413,0.11,0.52,0.0572,0
16,20220414,0.02,0.52,0.0104,0
16,20220415,0.02,0.52,0.0104,0
16,20220416,0.03,0.52,0.0156,0
16,20220417,0.42,0.52,0.2184,0
16,20220418,0.33,0.52,0.1716,0
16,20220419,0.03,0.52,0.0156,0
16,20220420,0.02,0.52,0.0104,0
16,20220421,0.01,0.52,0.0052,0
16,20220422,0.02,0.51,0.0102,0
16,20220423,0.04,0.51,0.0204,0
16,20220424,0,0.51,0,0
16,20220425,0,0.51,0,0
16,20220426,0,0.51,0,0
16,20220427,0,0.51,0,0
16,20220428,0,0.51,0,0
16,20220429,0.02,0.51,0.0102,0
16,20220430,0.01,0.51,0.0051,0
16,20220501,0.38,0.51,0.1938,0
16,20220502,0.99,0.51,0.5049,0
16,20220503,0.48,0.52,0.2496,0
16,20220504,1.98,0.52,1.0296,0
16,20220505,1.93,0.52,1.0036,0
16,20220506,4.02,0.52,2.0904,0
16,20220507,8.16,0.54,4.4064,0
16,20220508,0.52,0.54,0.2808,0
16,20220509,1.28,0.53,0.6784,0
16,20220510,10.74,0.54,5.7996,1
16,20220511,6.44,0.55,3.542,0
16,20220512,8.99,0.55,4.9445,0
16,20220513,1.16,0.57,0.6612,0
16,20220514,1.15,0.56,0.644,0
16,20220515,7.5,0.56,4.2,0
16,20220516,6.12,0.58,3.5496,0
16,20220517,2.55,0.58,1.479,0
16,20220518,1.4,0.58,0.812,0
16,20220519,0.45,0.57,0.2565,0
16,20220520,0.4,0.57,0.228,0
16,20220521,0.02,0.56,0.0112,0
16,20220522,0.03,0.56,0.0168,0
16,20220523,0.01,0.55,0.0055,0
16,20220524,0.07,0.55,0.0385,0
16,20220525,2.43,0.55,1.3365,0
16,20220526,3.13,0.55,1.7215,0
16,20220527,1.93,0.55,1.0615,0
16,20220528,0.08,0.55,0.044,0
16,20220529,0.13,0.54,0.0702,0
16,20220530,0.09,0.54,0.0486,0
16,20220531,0.03,0.54,0.0162,0
16,20220601,0.01,0.53,0.0053,0
16,20220602,0,0.53,0,0
16,20220603,0.01,0.53,0.0053,0
16,20220604,0.01,0.53,0.0053,0
16,20220605,1.81,0.53,0.9593,0
16,20220606,3.7,0.53,1.961,0
16,20220607,2.57,0.53,1.3621,0
16,20220608,0.38,0.53,0.2014,0
16,20220609,0.26,0.53,0.1378,0
16,20220610,0.21,0.53,0.1113,0
16,20220611,1.31,0.53,0.6943,0
16,20220612,1.97,0.53,1.0441,0
16,20220613,1.48,0.53,0.7844,0
16,20220614,1.54,0.53,0.8162,0
16,20220615,8.16,0.54,4.4064,0
16,20220616,8.64,0.55,4.752,0
16,20220617,7.47,0.56,4.1832,0
16,20220618,4.74,0.56,2.6544,0
16,20220619,28.85,0.59,17.0215,1
16,20220620,18.31,0.64,11.7184,1
16,20220621,23.54,0.66,15.5364,1
16,20220622,9.51,0.68,6.4668,1
16,20220623,3.63,0.67,2.4321,0
16,20220624,2.55,0.67,1.7085,0
16,20220625,1.99,0.67,1.3333,0
16,20220626,0.65,0.66,0.429,0
16,20220627,2.44,0.65,1.586,0
16,20220628,2.59,0.66,1.7094,0
16,20220629,5.16,0.65,3.354,0
16,20220630,5.14,0.66,3.3924,0
16,20220701,4.5,0.66,2.97,0
16,20220702,3,0.66,1.98,0
16,20220703,3.04,0.66,2.0064,0
16,20220704,3.24,0.66,2.1384,0
16,20220705,6.45,0.66,4.257,0
16,20220706,4.59,0.67,3.0753,0
16,20220707,1.75,0.66,1.155,0
16,20220708,3.76,0.66,2.4816,0
16,20220709,2.01,0.66,1.3266,0
16,20220710,2.79,0.66,1.8414,0
16,20220711,1.15,0.65,0.7475,0
16,20220712,1.38,0.65,0.897,0
16,20220713,2.29,0.65,1.4885,0
16,20220714,0.31,0.64,0.1984,0
16,20220715,0.09,0.63,0.0567,0
16,20220716,5.09,0.63,3.2067,0
16,20220717,9.42,0.65,6.123,1
16,20220718,2,0.65,1.3,0
16,20220719,0.94,0.64,0.6016,0
16,20220720,10.14,0.65,6.591,1
16,20220721,5.89,0.66,3.8874,0
16,20220722,15.58,0.68,10.5944,1
16,20220723,1.46,0.68,0.9928,0
16,20220724,3.4,0.68,2.312,0
16,20220725,3.46,0.68,2.3528,0
16,20220726,7.74,0.69,5.3406,1
16,20220727,0.2,0.68,0.136,0
16,20220728,0.75,0.68,0.51,0
16,20220729,0.73,0.68,0.4964,0
16,20220730,1.37,0.67,0.9179,0
16,20220731,4.17,0.67,2.7939,0
16,20220801,8.36,0.67,5.6012,1
16,20220802,6.98,0.68,4.7464,0
