date,rainfall_mm,runoff_mm,soil_moisture,rain_t1,rain_t2,runoff_t1,soil_t1
2019-09-16,0.0,0.177333752,6.714213769,1.676188881,0.0,0.144331249,6.714213769
2019-09-17,25.39484469,0.16066875,6.714213769,0.0,1.676188881,0.177333752,6.714213769
2019-09-18,18.52833265,0.177080002,6.714213769,25.39484469,0.0,0.16066875,6.714213769
2019-09-19,22.38648841,0.183586251,6.714213769,18.52833265,25.39484469,0.177080002,6.714213769
2019-09-20,8.855162704,0.190772501,6.714213769,22.38648841,18.52833265,0.183586251,6.714213769
2019-09-21,0.0,0.187872498,6.714213769,8.855162704,22.38648841,0.190772501,6.714213769
2019-09-22,6.510970812,0.19846375,6.714213769,0.0,8.855162704,0.187872498,6.714213769
2019-09-23,6.455347762,0.183423752,6.714213769,6.510970812,0.0,0.19846375,6.714213769
2019-09-24,16.63447187,0.184725004,6.714213769,6.455347762,6.510970812,0.183423752,6.714213769
2019-09-25,11.48741513,0.191186249,6.714213769,16.63447187,6.455347762,0.184725004,6.714213769
2019-09-26,0.0,0.175423749,6.714213769,11.48741513,16.63447187,0.191186249,6.714213769
2019-09-27,0.0,0.169454998,6.714213769,0.0,11.48741513,0.175423749,6.714213769
2019-09-28,0.0,0.160768749,6.714213769,0.0,0.0,0.169454998,6.714213769
2019-09-29,0.0,0.150699999,6.714213769,0.0,0.0,0.160768749,6.714213769
2019-09-30,0.0,0.140574997,6.714213769,0.0,0.0,0.150699999,6.714213769
2019-10-01,0.0,0.13106,6.714213769,0.0,0.0,0.140574997,6.714213769
2019-10-02,0.0,0.12238,6.714213769,0.0,0.0,0.13106,6.714213769
2019-10-03,0.0,0.1145575,6.714213769,0.0,0.0,0.12238,6.714213769
2019-10-04,0.0,0.1075625,6.714213769,0.0,0.0,0.1145575,6.714213769
2019-10-05,0.0,0.10161625,6.714213769,0.0,0.0,0.1075625,6.714213769
2019-10-06,0.0,0.097041252,6.714213769,0.0,0.0,0.10161625,6.714213769
2019-10-07,0.0,0.091806249,6.714213769,0.0,0.0,0.097041252,6.714213769
2019-10-08,0.0,0.088532499,6.714213769,0.0,0.0,0.091806249,6.714213769
2019-10-09,0.0,0.0853575,6.714213769,0.0,0.0,0.088532499,6.714213769
2019-10-10,0.017518854,0.082445,6.714213769,0.0,0.0,0.0853575,6.714213769
2019-10-11,0.0,0.079653751,6.714213769,0.017518854,0.0,0.082445,6.714213769
2019-10-12,0.0,0.07677875,6.714213769,0.0,0.017518854,0.079653751,6.714213769
2019-10-13,0.0,0.07414375,6.714213769,0.0,0.0,0.07677875,6.714213769
2019-10-14,2.046775303,0.07496875,6.714213769,0.0,0.0,0.07414375,6.714213769
2019-10-15,7.181561858,0.074275,6.714213769,2.046775303,0.0,0.07496875,6.714213769
2019-10-16,20.35394145,0.10316125,6.714213769,7.181561858,2.046775303,0.074275,6.714213769
2019-10-17,26.09868752,0.077196251,6.714213769,20.35394145,7.181561858,0.10316125,6.714213769
2019-10-18,8.215059484,0.078685001,6.714213769,26.09868752,20.35394145,0.077196251,6.714213769
2019-10-19,23.13517481,0.08468875,6.714213769,8.215059484,26.09868752,0.078685001,6.714213769
2019-10-20,1.207856248,0.087051249,6.714213769,23.13517481,8.215059484,0.08468875,6.714213769
2019-10-21,47.20518874,0.088205001,6.714213769,1.207856248,23.13517481,0.087051249,6.714213769
2019-10-22,17.13107476,0.090957499,6.714213769,47.20518874,1.207856248,0.088205001,6.714213769
2019-10-23,7.410192819,0.09901625,6.714213769,17.13107476,47.20518874,0.090957499,6.714213769
2019-10-24,12.75298148,0.25464875,6.714213769,7.410192819,17.13107476,0.09901625,6.714213769
2019-10-25,7.410192819,0.117688751,6.714213769,12.75298148,7.410192819,0.25464875,6.714213769
2019-10-26,11.05716582,0.130014999,6.714213769,7.410192819,12.75298148,0.117688751,6.714213769
2019-10-27,0.0,0.145233749,6.714213769,11.05716582,7.410192819,0.130014999,6.714213769
2019-10-28,1.732361867,0.13674875,6.714213769,0.0,11.05716582,0.145233749,6.714213769
2019-10-29,39.85722143,0.17606,6.714213769,1.732361867,0.0,0.13674875,6.714213769
2019-10-30,32.66680159,0.206608752,6.714213769,39.85722143,1.732361867,0.17606,6.714213769
2019-10-31,18.11216322,0.202468752,6.714213769,32.66680159,39.85722143,0.206608752,6.714213769
2019-11-01,0.0,0.222745001,6.714213769,18.11216322,32.66680159,0.202468752,6.714213769
2019-11-02,0.0,0.218983752,6.714213769,0.0,18.11216322,0.222745001,6.714213769
2019-11-03,0.0,0.204745,6.714213769,0.0,0.0,0.218983752,6.714213769
2019-11-04,0.0,0.1882875,6.714213769,0.0,0.0,0.204745,6.714213769
2019-11-05,0.0,0.172402499,6.714213769,0.0,0.0,0.1882875,6.714213769
2019-11-06,0.0,0.158032499,6.714213769,0.0,0.0,0.172402499,6.714213769
2019-11-07,0.0,0.145387501,6.714213769,0.0,0.0,0.158032499,6.714213769
2019-11-08,0.0,0.134431251,6.714213769,0.0,0.0,0.145387501,6.714213769
2019-11-09,4.198981646,0.124977498,6.714213769,0.0,0.0,0.134431251,6.714213769
2019-11-10,0.0,0.1167375,6.714213769,4.198981646,0.0,0.124977498,6.714213769
2019-11-11,0.177309378,0.109453749,6.714213769,0.0,4.198981646,0.1167375,6.714213769
2019-11-12,0.635249454,0.10297,6.714213769,0.177309378,0.0,0.109453749,6.714213769
2019-11-13,2.835191376,0.098801251,6.714213769,0.635249454,0.177309378,0.10297,6.714213769
2019-11-14,15.18025841,0.13868625,6.714213769,2.835191376,0.635249454,0.098801251,6.714213769
2019-11-15,5.988481447,0.14078125,6.714213769,15.18025841,2.835191376,0.13868625,6.714213769
2019-11-16,0.0,0.10672375,6.714213769,5.988481447,15.18025841,0.14078125,6.714213769
2019-11-17,0.0,0.119117499,6.714213769,0.0,5.988481447,0.10672375,6.714213769
2019-11-18,0.0,0.1238825,6.714213769,0.0,0.0,0.119117499,6.714213769
2019-11-19,64.36961729,0.131114999,6.714213769,0.0,0.0,0.1238825,6.714213769
2019-11-20,11.64167352,0.155630001,6.714213769,64.36961729,0.0,0.131114999,6.714213769
2019-11-21,0.0,0.177227504,6.714213769,11.64167352,64.36961729,0.155630001,6.714213769
2019-11-22,7.806796046,0.167110001,6.714213769,0.0,11.64167352,0.177227504,6.714213769
2019-11-23,0.577779079,0.17956375,6.714213769,7.806796046,0.0,0.167110001,6.714213769
2019-11-24,0.0,0.178656252,6.714213769,0.577779079,7.806796046,0.17956375,6.714213769
2019-11-25,0.0,0.17034875,6.714213769,0.0,0.577779079,0.178656252,6.714213769
2019-11-26,0.0,0.1601875,6.714213769,0.0,0.0,0.17034875,6.714213769
2019-11-27,0.0,0.16329875,6.714213769,0.0,0.0,0.1601875,6.714213769
2019-11-28,1.561388971,0.228850003,6.714213769,0.0,0.0,0.16329875,6.714213769
2019-11-29,0.0,0.189160002,6.714213769,1.561388971,0.0,0.228850003,6.714213769
2019-11-30,78.68926781,0.735178747,6.714213769,0.0,1.561388971,0.189160002,6.714213769
2019-12-01,171.3137479,0.6148975,6.714213769,78.68926781,0.0,0.735178747,6.714213769
2019-12-02,0.756351723,0.768772501,6.714213769,171.3137479,78.68926781,0.6148975,6.714213769
2019-12-03,0.0,0.698303748,6.714213769,0.756351723,171.3137479,0.768772501,6.714213769
2019-12-04,0.0,0.567929997,6.714213769,0.0,0.756351723,0.698303748,6.714213769
2019-12-05,0.0,0.458397499,6.714213769,0.0,0.0,0.567929997,6.714213769
2019-12-06,1.809593494,0.380433746,6.714213769,0.0,0.0,0.458397499,6.714213769
2019-12-07,0.0,0.333031254,6.714213769,1.809593494,0.0,0.380433746,6.714213769
2019-12-08,0.0,0.297357498,6.714213769,0.0,1.809593494,0.333031254,6.714213769
2019-12-09,0.0,0.277657498,6.714213769,0.0,0.0,0.297357498,6.714213769
2019-12-10,0.0,0.256409999,6.714213769,0.0,0.0,0.277657498,6.714213769
2019-12-11,0.0,0.235906251,6.714213769,0.0,0.0,0.256409999,6.714213769
2019-12-12,0.0,0.217687503,6.714213769,0.0,0.0,0.235906251,6.714213769
2019-12-13,0.0,0.20326625,6.714213769,0.0,0.0,0.217687503,6.714213769
2019-12-14,0.0,0.197115001,6.714213769,0.0,0.0,0.20326625,6.714213769
2019-12-15,0.0,0.183617499,6.714213769,0.0,0.0,0.197115001,6.714213769
2019-12-16,0.0,0.178643752,6.714213769,0.0,0.0,0.183617499,6.714213769
2019-12-17,0.0,0.171995002,6.714213769,0.0,0.0,0.178643752,6.714213769
2019-12-18,0.0,0.164692499,6.714213769,0.0,0.0,0.171995002,6.714213769
2019-12-19,0.0,0.15764375,6.714213769,0.0,0.0,0.164692499,6.714213769
2019-12-20,0.0,0.1508525,6.714213769,0.0,0.0,0.15764375,6.714213769
2019-12-21,0.0,0.143933751,6.714213769,0.0,0.0,0.1508525,6.714213769
2019-12-22,0.0,0.137111252,6.714213769,0.0,0.0,0.143933751,6.714213769
2019-12-23,0.0,0.13047125,6.714213769,0.0,0.0,0.137111252,6.714213769
2019-12-24,0.0,0.124609999,6.714213769,0.0,0.0,0.13047125,6.714213769
2019-12-25,0.0,0.11892125,6.714213769,0.0,0.0,0.124609999,6.714213769
2019-12-26,0.0,0.114366251,6.714213769,0.0,0.0,0.11892125,6.714213769
2019-12-27,0.0,0.109985001,6.714213769,0.0,0.0,0.114366251,6.714213769
2019-12-28,0.0,0.10562375,6.714213769,0.0,0.0,0.109985001,6.714213769
2019-12-29,0.0,0.1013425,6.714213769,0.0,0.0,0.10562375,6.714213769
2019-12-30,0.0,0.105031251,6.714213769,0.0,0.0,0.1013425,6.714213769
2019-12-31,0.0,0.095115001,6.714213769,0.0,0.0,0.105031251,6.714213769
2020-01-01,10.29066728,0.109048749,6.714213769,0.0,0.0,0.095115001,6.714213769
2020-01-02,6.05998371,0.106941251,6.714213769,10.29066728,0.0,0.109048749,6.714213769
2020-01-03,0.0,0.104733749,6.714213769,6.05998371,10.29066728,0.106941251,6.714213769
2020-01-04,0.0,0.102112502,6.714213769,0.0,6.05998371,0.104733749,6.714213769
2020-01-05,1.894295515,0.099686251,6.714213769,0.0,0.0,0.102112502,6.714213769
2020-01-06,7.895401975,0.09827375,6.714213769,1.894295515,0.0,0.099686251,6.714213769
2020-01-07,0.0,0.09770875,6.714213769,7.895401975,1.894295515,0.09827375,6.714213769
2020-01-08,0.0,0.094118749,6.714213769,0.0,7.895401975,0.09770875,6.714213769
2020-01-09,0.0,0.09317125,6.714213769,0.0,0.0,0.094118749,6.714213769
2020-01-10,0.0,0.09164875,6.714213769,0.0,0.0,0.09317125,6.714213769
2020-01-11,0.430650639,0.089632502,6.714213769,0.0,0.0,0.09164875,6.714213769
2020-01-12,0.725581105,0.087371249,6.714213769,0.430650639,0.0,0.089632502,6.714213769
2020-01-13,0.0,0.084992499,6.714213769,0.725581105,0.430650639,0.087371249,6.714213769
2020-01-14,0.0,0.08255,6.714213769,0.0,0.725581105,0.084992499,6.714213769
2020-01-15,0.0,0.080259999,6.714213769,0.0,0.0,0.08255,6.714213769
2020-01-16,0.0,0.07796125,6.714213769,0.0,0.0,0.080259999,6.714213769
2020-01-17,0.0,0.076035,6.714213769,0.0,0.0,0.07796125,6.714213769
2020-01-18,0.698081768,0.075809999,6.714213769,0.0,0.0,0.076035,6.714213769
2020-01-19,0.0,0.0721275,6.714213769,0.698081768,0.0,0.075809999,6.714213769
2020-01-20,0.0,0.0709775,6.714213769,0.0,0.698081768,0.0721275,6.714213769
2020-01-21,0.0,0.069751249,6.714213769,0.0,0.0,0.0709775,6.714213769
2020-01-22,0.96287493,0.068385,6.714213769,0.0,0.0,0.069751249,6.714213769
2020-01-23,0.0,0.066906251,6.714213769,0.96287493,0.0,0.068385,6.714213769
2020-01-24,0.0,0.065377501,6.714213769,0.0,0.96287493,0.066906251,6.714213769
2020-01-25,0.0,0.06383125,6.714213769,0.0,0.0,0.065377501,6.714213769
2020-01-26,0.0,0.06228125,6.714213769,0.0,0.0,0.06383125,6.714213769
2020-01-27,0.0,0.060745,6.714213769,0.0,0.0,0.06228125,6.714213769
2020-01-28,0.0,0.0592375,6.714213769,0.0,0.0,0.060745,6.714213769
2020-01-29,0.0,0.0519925,6.714213769,0.0,0.0,0.0592375,6.714213769
2020-01-30,0.0,0.041427499,6.714213769,0.0,0.0,0.0519925,6.714213769
2020-01-31,0.56909149,0.04076375,6.714213769,0.0,0.0,0.041427499,6.714213769
2020-02-01,0.0,0.04013375,6.714213769,0.56909149,0.0,0.04076375,6.714213769
2020-02-02,0.0,0.03952,6.714213769,0.0,0.56909149,0.04013375,6.714213769
2020-02-03,0.0,0.03891875,6.714213769,0.0,0.0,0.03952,6.714213769
2020-02-04,0.0,0.038332499,6.714213769,0.0,0.0,0.03891875,6.714213769
2020-02-05,0.0,0.03775875,6.714213769,0.0,0.0,0.038332499,6.714213769
2020-02-06,0.0,0.037203749,6.714213769,0.0,0.0,0.03775875,6.714213769
2020-02-07,0.0,0.03666125,6.714213769,0.0,0.0,0.037203749,6.714213769
2020-02-08,0.0,0.0361325,6.714213769,0.0,0.0,0.03666125,6.714213769
2020-02-09,0.0,0.03561875,6.714213769,0.0,0.0,0.0361325,6.714213769
2020-02-10,0.0,0.0351175,6.714213769,0.0,0.0,0.03561875,6.714213769
2020-02-11,0.0,0.03463,6.714213769,0.0,0.0,0.0351175,6.714213769
2020-02-12,0.0,0.03415875,6.714213769,0.0,0.0,0.03463,6.714213769
2020-02-13,0.0,0.033698751,6.714213769,0.0,0.0,0.03415875,6.714213769
2020-02-14,0.0,0.03325125,6.714213769,0.0,0.0,0.033698751,6.714213769
2020-02-15,0.0,0.0328175,6.714213769,0.0,0.0,0.03325125,6.714213769
2020-02-16,0.0,0.032397499,6.714213769,0.0,0.0,0.0328175,6.714213769
2020-02-17,0.0,0.031985,6.714213769,0.0,0.0,0.032397499,6.714213769
2020-02-18,0.0,0.0315875,6.714213769,0.0,0.0,0.031985,6.714213769
2020-02-19,0.0,0.0312,6.714213769,0.0,0.0,0.0315875,6.714213769
2020-02-20,0.0,0.03082375,6.714213769,0.0,0.0,0.0312,6.714213769
2020-02-21,0.0,0.030455,6.714213769,0.0,0.0,0.03082375,6.714213769
2020-02-22,0.0,0.0300975,6.714213769,0.0,0.0,0.030455,6.714213769
2020-02-23,0.0,0.0297475,6.714213769,0.0,0.0,0.0300975,6.714213769
2020-02-24,0.0,0.0340325,6.714213769,0.0,0.0,0.0297475,6.714213769
2020-02-25,0.0,0.0291675,6.714213769,0.0,0.0,0.0340325,6.714213769
2020-02-26,0.0,0.02899625,6.714213769,0.0,0.0,0.0291675,6.714213769
2020-02-27,0.0,0.02885875,6.714213769,0.0,0.0,0.02899625,6.714213769
2020-02-28,0.0,0.02872375,6.714213769,0.0,0.0,0.02885875,6.714213769
2020-02-29,0.0,0.02857875,6.714213769,0.0,0.0,0.02872375,6.714213769
2020-03-01,0.0,0.028425,6.714213769,0.0,0.0,0.02857875,6.714213769
2020-03-02,0.0,0.028255,6.714213769,0.0,0.0,0.028425,6.714213769
2020-03-03,0.0,0.02807,6.714213769,0.0,0.0,0.028255,6.714213769
2020-03-04,0.0,0.027875,6.714213769,0.0,0.0,0.02807,6.714213769
2020-03-05,0.0,0.02766875,6.714213769,0.0,0.0,0.027875,6.714213769
2020-03-06,0.0,0.02747125,6.714213769,0.0,0.0,0.02766875,6.714213769
2020-03-07,0.0,0.02724,6.714213769,0.0,0.0,0.02747125,6.714213769
2020-03-08,0.0,0.02702625,6.714213769,0.0,0.0,0.02724,6.714213769
2020-03-09,0.0,0.02681,6.714213769,0.0,0.0,0.02702625,6.714213769
2020-03-10,0.0,0.0265925,6.714213769,0.0,0.0,0.02681,6.714213769
2020-03-11,0.0,0.0263725,6.714213769,0.0,0.0,0.0265925,6.714213769
2020-03-12,0.0,0.0261525,6.714213769,0.0,0.0,0.0263725,6.714213769
2020-03-13,0.0,0.02593125,6.714213769,0.0,0.0,0.0261525,6.714213769
2020-03-14,0.0,0.02571,6.714213769,0.0,0.0,0.02593125,6.714213769
2020-03-15,0.0,0.02548875,6.714213769,0.0,0.0,0.02571,6.714213769
2020-03-16,0.0,0.0252675,6.714213769,0.0,0.0,0.02548875,6.714213769
2020-03-17,0.0,0.0250475,6.714213769,0.0,0.0,0.0252675,6.714213769
2020-03-18,0.0,0.02483125,6.714213769,0.0,0.0,0.0250475,6.714213769
2020-03-19,0.0,0.024615,6.714213769,0.0,0.0,0.02483125,6.714213769
2020-03-20,0.0,0.0244,6.714213769,0.0,0.0,0.024615,6.714213769
2020-03-21,0.0,0.02418875,6.714213769,0.0,0.0,0.0244,6.714213769
2020-03-22,0.0,0.02398125,6.714213769,0.0,0.0,0.02418875,6.714213769
2020-03-23,0.0,0.02378,6.714213769,0.0,0.0,0.02398125,6.714213769
2020-03-24,0.0,0.02358,6.714213769,0.0,0.0,0.02378,6.714213769
2020-03-25,0.0,0.02338875,6.714213769,0.0,0.0,0.02358,6.714213769
2020-03-26,0.0,0.02318875,6.714213769,0.0,0.0,0.02338875,6.714213769
2020-03-27,0.0,0.02299875,6.714213769,0.0,0.0,0.02318875,6.714213769
2020-03-28,0.0,0.02281375,6.714213769,0.0,0.0,0.02299875,6.714213769
2020-03-29,0.0,0.0226325,6.714213769,0.0,0.0,0.02281375,6.714213769
2020-03-30,0.0,0.02245375,6.714213769,0.0,0.0,0.0226325,6.714213769
2020-03-31,0.0,0.02227625,6.714213769,0.0,0.0,0.02245375,6.714213769
2020-04-01,0.0,0.02210125,6.714213769,0.0,0.0,0.02227625,6.714213769
2020-04-02,0.0,0.0219275,6.714213769,0.0,0.0,0.02210125,6.714213769
2020-04-03,0.0,0.02175875,6.714213769,0.0,0.0,0.0219275,6.714213769
2020-04-04,0.0,0.02159,6.714213769,0.0,0.0,0.02175875,6.714213769
2020-04-05,0.0,0.02142,6.714213769,0.0,0.0,0.02159,6.714213769
2020-04-06,0.224327217,0.02126,6.714213769,0.0,0.0,0.02142,6.714213769
2020-04-07,0.148401149,0.021095,6.714213769,0.224327217,0.0,0.02126,6.714213769
2020-04-08,0.0,0.020935,6.714213769,0.148401149,0.224327217,0.021095,6.714213769
2020-04-09,6.259419496,0.02833375,6.714213769,0.0,0.148401149,0.020935,6.714213769
2020-04-10,0.0,0.02073,6.714213769,6.259419496,0.0,0.02833375,6.714213769
2020-04-11,0.0,0.0208325,6.714213769,0.0,6.259419496,0.02073,6.714213769
2020-04-12,0.0,0.02100625,6.714213769,0.0,0.0,0.0208325,6.714213769
2020-04-13,0.0,0.02118875,6.714213769,0.0,0.0,0.02100625,6.714213769
2020-04-14,0.0,0.02135625,6.714213769,0.0,0.0,0.02118875,6.714213769
2020-04-15,0.0,0.0214925,6.714213769,0.0,0.0,0.02135625,6.714213769
2020-04-16,0.0,0.021595,6.714213769,0.0,0.0,0.0214925,6.714213769
2020-04-17,0.0,0.02166875,6.714213769,0.0,0.0,0.021595,6.714213769
2020-04-18,0.0,0.02171125,6.714213769,0.0,0.0,0.02166875,6.714213769
2020-04-19,0.0,0.02172875,6.714213769,0.0,0.0,0.02171125,6.714213769
2020-04-20,0.0,0.0217175,6.714213769,0.0,0.0,0.02172875,6.714213769
2020-04-21,0.0,0.02168875,6.714213769,0.0,0.0,0.0217175,6.714213769
2020-04-22,0.0,0.02164,6.714213769,0.0,0.0,0.02168875,6.714213769
2020-04-23,0.0,0.0215775,6.714213769,0.0,0.0,0.02164,6.714213769
2020-04-24,0.0,0.0215025,6.714213769,0.0,0.0,0.0215775,6.714213769
2020-04-25,2.285672643,0.0216525,6.714213769,0.0,0.0,0.0215025,6.714213769
2020-04-26,7.734394598,0.234286251,6.714213769,2.285672643,0.0,0.0216525,6.714213769
2020-04-27,2.623661618,0.02179375,6.714213769,7.734394598,2.285672643,0.234286251,6.714213769
2020-04-28,0.0,0.0235525,6.714213769,2.623661618,7.734394598,0.02179375,6.714213769
2020-04-29,1.046711572,0.0255875,6.714213769,0.0,2.623661618,0.0235525,6.714213769
2020-04-30,0.0,0.0273775,6.714213769,1.046711572,0.0,0.0255875,6.714213769
2020-05-01,0.0,0.02881625,6.714213769,0.0,1.046711572,0.0273775,6.714213769
2020-05-02,0.0,0.02993875,6.714213769,0.0,0.0,0.02881625,6.714213769
2020-05-03,0.0,0.0307825,6.714213769,0.0,0.0,0.02993875,6.714213769
2020-05-04,0.0,0.03138625,6.714213769,0.0,0.0,0.0307825,6.714213769
2020-05-05,0.0,0.03179375,6.714213769,0.0,0.0,0.03138625,6.714213769
2020-05-06,0.0,0.03204125,6.714213769,0.0,0.0,0.03179375,6.714213769
2020-05-07,0.076152157,0.03216,6.714213769,0.0,0.0,0.03204125,6.714213769
2020-05-08,0.0,0.03217125,6.714213769,0.076152157,0.0,0.03216,6.714213769
2020-05-09,0.0,0.03210375,6.714213769,0.0,0.076152157,0.03217125,6.714213769
2020-05-10,0.0,0.03197,6.714213769,0.0,0.0,0.03210375,6.714213769
2020-05-11,1.176868742,0.03178375,6.714213769,0.0,0.0,0.03197,6.714213769
2020-05-12,0.0,0.031579999,6.714213769,1.176868742,0.0,0.03178375,6.714213769
2020-05-13,0.0,0.03131,6.714213769,0.0,1.176868742,0.031579999,6.714213769
2020-05-14,0.0,0.03104625,6.714213769,0.0,0.0,0.03131,6.714213769
2020-05-15,0.0,0.03076875,6.714213769,0.0,0.0,0.03104625,6.714213769
2020-05-16,0.629373049,0.0304925,6.714213769,0.0,0.0,0.03076875,6.714213769
2020-05-17,5.429265996,0.04615875,6.714213769,0.629373049,0.0,0.0304925,6.714213769
2020-05-18,5.597210187,0.03958,6.714213769,5.429265996,0.629373049,0.04615875,6.714213769
2020-05-19,0.113836481,0.03111625,6.714213769,5.597210187,5.429265996,0.03958,6.714213769
2020-05-20,0.0,0.032537501,6.714213769,0.113836481,5.597210187,0.03111625,6.714213769
2020-05-21,0.198157406,0.03417875,6.714213769,0.0,0.113836481,0.032537501,6.714213769
2020-05-22,0.109238685,0.03553,6.714213769,0.198157406,0.0,0.03417875,6.714213769
2020-05-23,1.708918652,0.0365275,6.714213769,0.109238685,0.198157406,0.03553,6.714213769
2020-05-24,0.0,0.037195,6.714213769,1.708918652,0.109238685,0.0365275,6.714213769
2020-05-25,0.026406908,0.0375925,6.714213769,0.0,1.708918652,0.037195,6.714213769
2020-05-26,0.0,0.03777125,6.714213769,0.026406908,0.0,0.0375925,6.714213769
2020-05-27,0.0,0.03778125,6.714213769,0.0,0.026406908,0.03777125,6.714213769
2020-05-28,0.0,0.03765625,6.714213769,0.0,0.0,0.03778125,6.714213769
2020-05-29,0.0,0.03743625,6.714213769,0.0,0.0,0.03765625,6.714213769
2020-05-30,0.0,0.037138751,6.714213769,0.0,0.0,0.03743625,6.714213769
2020-05-31,0.0,0.03678875,6.714213769,0.0,0.0,0.037138751,6.714213769
2020-06-01,2.3055451,0.0381875,6.714213769,0.0,0.0,0.03678875,6.714213769
2020-06-02,0.56998344,0.03609125,6.714213769,2.3055451,0.0,0.0381875,6.714213769
2020-06-03,0.000648,0.03582125,6.714213769,0.56998344,2.3055451,0.03609125,6.714213769
2020-06-04,1.065355618,0.03555,6.714213769,0.000648,0.56998344,0.03582125,6.714213769
2020-06-05,0.936166337,0.03528,6.714213769,1.065355618,0.000648,0.03555,6.714213769
2020-06-06,2.953546791,0.03517125,6.714213769,0.936166337,1.065355618,0.03528,6.714213769
2020-06-07,0.0,0.034655,6.714213769,2.953546791,0.936166337,0.03517125,6.714213769
2020-06-08,0.0,0.0344025,6.714213769,0.0,2.953546791,0.034655,6.714213769
2020-06-09,8.860640521,0.085095002,6.714213769,0.0,0.0,0.0344025,6.714213769
2020-06-10,16.25551482,0.0833925,6.714213769,8.860640521,0.0,0.085095002,6.714213769
2020-06-11,2.642149802,0.136778752,6.714213769,16.25551482,8.860640521,0.0833925,6.714213769
2020-06-12,0.868051815,0.05744125,6.714213769,2.642149802,16.25551482,0.136778752,6.714213769
2020-06-13,1.101460478,0.0701425,6.714213769,0.868051815,2.642149802,0.05744125,6.714213769
2020-06-14,0.000483,0.077655,6.714213769,1.101460478,0.868051815,0.0701425,6.714213769
2020-06-15,0.077019153,0.081489999,6.714213769,0.000483,1.101460478,0.077655,6.714213769
2020-06-16,2.250535448,0.082799998,6.714213769,0.077019153,0.000483,0.081489999,6.714213769
2020-06-17,0.0,0.08296125,6.714213769,2.250535448,0.077019153,0.082799998,6.714213769
2020-06-18,2.319603062,0.082030001,6.714213769,0.0,2.250535448,0.08296125,6.714213769
2020-06-19,0.0,0.0807275,6.714213769,2.319603062,0.0,0.082030001,6.714213769
2020-06-20,2.83960138,0.10277125,6.714213769,0.0,2.319603062,0.0807275,6.714213769
2020-06-21,13.82922205,0.1015625,6.714213769,2.83960138,0.0,0.10277125,6.714213769
2020-06-22,0.0,0.08850125,6.714213769,13.82922205,2.83960138,0.1015625,6.714213769
2020-06-23,0.0,0.097567501,6.714213769,0.0,13.82922205,0.08850125,6.714213769
2020-06-24,0.0,0.102004998,6.714213769,0.0,0.0,0.097567501,6.714213769
2020-06-25,3.006107521,0.102727501,6.714213769,0.0,0.0,0.102004998,6.714213769
2020-06-26,0.0,0.101375,6.714213769,3.006107521,0.0,0.102727501,6.714213769
2020-06-27,0.0,0.098983749,6.714213769,0.0,3.006107521,0.101375,6.714213769
2020-06-28,0.0,0.09589,6.714213769,0.0,0.0,0.098983749,6.714213769
2020-06-29,6.077990622,0.092471249,6.714213769,0.0,0.0,0.09589,6.714213769
2020-06-30,0.0,0.08906625,6.714213769,6.077990622,0.0,0.092471249,6.714213769
2020-07-01,9.373643692,0.172835003,6.714213769,0.0,6.077990622,0.08906625,6.714213769
2020-07-02,9.338406559,0.124331249,6.714213769,9.373643692,0.0,0.172835003,6.714213769
2020-07-03,1.280990732,0.10710625,6.714213769,9.338406559,9.373643692,0.124331249,6.714213769
2020-07-04,8.432092005,0.158561249,6.714213769,1.280990732,9.338406559,0.10710625,6.714213769
2020-07-05,12.45120848,0.17646625,6.714213769,8.432092005,1.280990732,0.158561249,6.714213769
2020-07-06,17.57066104,0.307919999,6.714213769,12.45120848,8.432092005,0.17646625,6.714213769
2020-07-07,2.119007106,0.258936253,6.714213769,17.57066104,12.45120848,0.307919999,6.714213769
2020-07-08,1.621080921,0.292223746,6.714213769,2.119007106,17.57066104,0.258936253,6.714213769
2020-07-09,3.165310037,0.278872498,6.714213769,1.621080921,2.119007106,0.292223746,6.714213769
2020-07-10,3.879613765,0.255383754,6.714213769,3.165310037,1.621080921,0.278872498,6.714213769
2020-07-11,0.535925071,0.231601251,6.714213769,3.879613765,3.165310037,0.255383754,6.714213769
2020-07-12,0.0,0.210228749,6.714213769,0.535925071,3.879613765,0.231601251,6.714213769
2020-07-13,3.544947118,0.1925925,6.714213769,0.0,0.535925071,0.210228749,6.714213769
2020-07-14,10.25495512,0.211188746,6.714213769,3.544947118,0.0,0.1925925,6.714213769
2020-07-15,17.66248272,0.246963749,6.714213769,10.25495512,3.544947118,0.211188746,6.714213769
2020-07-16,6.737366783,0.335191249,6.714213769,17.66248272,10.25495512,0.246963749,6.714213769
2020-07-17,6.521800991,0.303962503,6.714213769,6.737366783,17.66248272,0.335191249,6.714213769
2020-07-18,5.2045707,0.402581253,6.714213769,6.521800991,6.737366783,0.303962503,6.714213769
2020-07-19,7.938813311,0.366234999,6.714213769,5.2045707,6.521800991,0.402581253,6.714213769
2020-07-20,0.746587331,0.363953751,6.714213769,7.938813311,5.2045707,0.366234999,6.714213769
2020-07-21,0.0,0.323813751,6.714213769,0.746587331,7.938813311,0.363953751,6.714213769
2020-07-22,0.0,0.282024998,6.714213769,0.0,0.746587331,0.323813751,6.714213769
