date,predicted_runoff_mm,flood_label,zone_id,zone_name,,,,
24-11-2021,0.8517229,1,14,zone_14,,,,
24-11-2021,0.8517229,1,15,zone_15,,,,
24-11-2021,0.8517229,1,16,zone_16,,,,
25-11-2021,0.7746734,1,1,zone_01,,,,
25-11-2021,0.7746734,1,2,zone_02,,,,
25-11-2021,0.7746734,1,3,zone_03,,,,
25-11-2021,0.7746734,1,4,zone_04,,,,
25-11-2021,0.7746734,1,5,zone_05,,,,
25-11-2021,0.7746734,1,6,zone_06,,,,
25-11-2021,0.7746734,1,7,zone_07,,,,
25-11-2021,0.7746734,1,8,zone_08,,,,
25-11-2021,0.7746734,1,9,zone_09,,,,
25-11-2021,0.7746734,1,10,zone_10,,,,
25-11-2021,0.7746734,1,11,zone_11,,,,
25-11-2021,0.7746734,1,12,zone_12,,,,
25-11-2021,0.7746734,1,13,zone_13,,,,
25-11-2021,0.7746734,1,14,zone_14,,,,
25-11-2021,0.7746734,1,15,zone_15,,,,
25-11-2021,0.7746734,1,16,zone_16,,,,
26-11-2021,1.0249302,1,1,zone_01,,,,
26-11-2021,1.0249302,1,2,zone_02,,,,
26-11-2021,1.0249302,1,3,zone_03,,,,
26-11-2021,1.0249302,1,4,zone_04,,,,
26-11-2021,1.0249302,1,5,zone_05,,,,
26-11-2021,1.0249302,1,6,zone_06,,,,
26-11-2021,1.0249302,1,7,zone_07,,,,
26-11-2021,1.0249302,1,8,zone_08,,,,
26-11-2021,1.0249302,1,9,zone_09,,,,
26-11-2021,1.0249302,1,10,zone_10,,,,
26-11-2021,1.0249302,1,11,zone_11,,,,
26-11-2021,1.0249302,1,12,zone_12,,,,
26-11-2021,1.0249302,1,13,zone_13,,,,
26-11-2021,1.0249302,1,14,zone_14,,,,
26-11-2021,1.0249302,1,15,zone_15,,,,
26-11-2021,1.0249302,1,16,zone_16,,,,
27-11-2021,1.2918301,1,1,zone_01,,,,
27-11-2021,1.2918301,1,2,zone_02,,,,
27-11-2021,1.2918301,1,3,zone_03,,,,
27-11-2021,1.2918301,1,4,zone_04,,,,
27-11-2021,1.2918301,1,5,zone_05,,,,
27-11-2021,1.2918301,1,6,zone_06,,,,
27-11-2021,1.2918301,1,7,zone_07,,,,
27-11-2021,1.2918301,1,8,zone_08,,,,
27-11-2021,1.2918301,1,9,zone_09,,,,
27-11-2021,1.2918301,1,10,zone_10,,,,
27-11-2021,1.2918301,1,11,zone_11,,,,
27-11-2021,1.2918301,1,12,zone_12,,,,
27-11-2021,1.2918301,1,13,zone_13,,,,
27-11-2021,1.2918301,1,14,zone_14,,,,
27-11-2021,1.2918301,1,15,zone_15,,,,
27-11-2021,1.2918301,1,16,zone_16,,,,
28-11-2021,1.3919113,1,1,zone_01,,,,
28-11-2021,1.3919113,1,2,zone_02,,,,
28-11-2021,1.3919113,1,3,zone_03,,,,
28-11-2021,1.3919113,1,4,zone_04,,,,
28-11-2021,1.3919113,1,5,zone_05,,,,
28-11-2021,1.3919113,1,6,zone_06,,,,
28-11-2021,1.3919113,1,7,zone_07,,,,
28-11-2021,1.3919113,1,8,zone_08,,,,
28-11-2021,1.3919113,1,9,zone_09,,,,
28-11-2021,1.3919113,1,10,zone_10,,,,
28-11-2021,1.3919113,1,11,zone_11,,,,
28-11-2021,1.3919113,1,12,zone_12,,,,
28-11-2021,1.3919113,1,13,zone_13,,,,
28-11-2021,1.3919113,1,14,zone_14,,,,
28-11-2021,1.3919113,1,15,zone_15,,,,
28-11-2021,1.3919113,1,16,zone_16,,,,
29-11-2021,1.2411126,1,1,zone_01,,,,
29-11-2021,1.2411126,1,2,zone_02,,,,
29-11-2021,1.2411126,1,3,zone_03,,,,
29-11-2021,1.2411126,1,4,zone_04,,,,
29-11-2021,1.2411126,1,5,zone_05,,,,
29-11-2021,1.2411126,1,6,zone_06,,,,
29-11-2021,1.2411126,1,7,zone_07,,,,
29-11-2021,1.2411126,1,8,zone_08,,,,
29-11-2021,1.2411126,1,9,zone_09,,,,
29-11-2021,1.2411126,1,10,zone_10,,,,
29-11-2021,1.2411126,1,11,zone_11,,,,
29-11-2021,1.2411126,1,12,zone_12,,,,
29-11-2021,1.2411126,1,13,zone_13,,,,
29-11-2021,1.2411126,1,14,zone_14,,,,
29-11-2021,1.2411126,1,15,zone_15,,,,
29-11-2021,1.2411126,1,16,zone_16,,,,
30-11-2021,1.3941623,1,1,zone_01,,,,
30-11-2021,1.3941623,1,2,zone_02,,,,
30-11-2021,1.3941623,1,3,zone_03,,,,
30-11-2021,1.3941623,1,4,zone_04,,,,
30-11-2021,1.3941623,1,5,zone_05,,,,
30-11-2021,1.3941623,1,6,zone_06,,,,
30-11-2021,1.3941623,1,7,zone_07,,,,
30-11-2021,1.3941623,1,8,zone_08,,,,
30-11-2021,1.3941623,1,9,zone_09,,,,
30-11-2021,1.3941623,1,10,zone_10,,,,
30-11-2021,1.3941623,1,11,zone_11,,,,
30-11-2021,1.3941623,1,12,zone_12,,,,
30-11-2021,1.3941623,1,13,zone_13,,,,
30-11-2021,1.3941623,1,14,zone_14,,,,
30-11-2021,1.3941623,1,15,zone_15,,,,
30-11-2021,1.3941623,1,16,zone_16,,,,
01-12-2021,1.127209,1,1,zone_01,,,,
01-12-2021,1.127209,1,2,zone_02,,,,
01-12-2021,1.127209,1,3,zone_03,,,,
01-12-2021,1.127209,1,4,zone_04,,,,
01-12-2021,1.127209,1,5,zone_05,,,,
01-12-2021,1.127209,1,6,zone_06,,,,
01-12-2021,1.127209,1,7,zone_07,,,,
01-12-2021,1.127209,1,8,zone_08,,,,
01-12-2021,1.127209,1,9,zone_09,,,,
01-12-2021,1.127209,1,10,zone_10,,,,
01-12-2021,1.127209,1,11,zone_11,,,,
01-12-2021,1.127209,1,12,zone_12,,,,
01-12-2021,1.127209,1,13,zone_13,,,,
01-12-2021,1.127209,1,14,zone_14,,,,
01-12-2021,1.127209,1,15,zone_15,,,,
01-12-2021,1.127209,1,16,zone_16,,,,
02-12-2021,1.0223634,1,1,zone_01,,,,
02-12-2021,1.0223634,1,2,zone_02,,,,
02-12-2021,1.0223634,1,3,zone_03,,,,
02-12-2021,1.0223634,1,4,zone_04,,,,
02-12-2021,1.0223634,1,5,zone_05,,,,
02-12-2021,1.0223634,1,6,zone_06,,,,
02-12-2021,1.0223634,1,7,zone_07,,,,
02-12-2021,1.0223634,1,8,zone_08,,,,
02-12-2021,1.0223634,1,9,zone_09,,,,
02-12-2021,1.0223634,1,10,zone_10,,,,
02-12-2021,1.0223634,1,11,zone_11,,,,
02-12-2021,1.0223634,1,12,zone_12,,,,
02-12-2021,1.0223634,1,13,zone_13,,,,
02-12-2021,1.0223634,1,14,zone_14,,,,
02-12-2021,1.0223634,1,15,zone_15,,,,
02-12-2021,1.0223634,1,16,zone_16,,,,
03-12-2021,1.0225722,1,1,zone_01,,,,
03-12-2021,1.0225722,1,2,zone_02,,,,
03-12-2021,1.0225722,1,3,zone_03,,,,
03-12-2021,1.0225722,1,4,zone_04,,,,
03-12-2021,1.0225722,1,5,zone_05,,,,
03-12-2021,1.0225722,1,6,zone_06,,,,
03-12-2021,1.0225722,1,7,zone_07,,,,
03-12-2021,1.0225722,1,8,zone_08,,,,
03-12-2021,1.0225722,1,9,zone_09,,,,
03-12-2021,1.0225722,1,10,zone_10,,,,
03-12-2021,1.0225722,1,11,zone_11,,,,
03-12-2021,1.0225722,1,12,zone_12,,,,
03-12-2021,1.0225722,1,13,zone_13,,,,
03-12-2021,1.0225722,1,14,zone_14,,,,
03-12-2021,1.0225722,1,15,zone_15,,,,
03-12-2021,1.0225722,1,16,zone_16,,,,
04-12-2021,0.7631761,1,1,zone_01,,,,
04-12-2021,0.7631761,1,2,zone_02,,,,
04-12-2021,0.7631761,1,3,zone_03,,,,
04-12-2021,0.7631761,1,4,zone_04,,,,
04-12-2021,0.7631761,1,5,zone_05,,,,
04-12-2021,0.7631761,1,6,zone_06,,,,
04-12-2021,0.7631761,1,7,zone_07,,,,
04-12-2021,0.7631761,1,8,zone_08,,,,
04-12-2021,0.7631761,1,9,zone_09,,,,
04-12-2021,0.7631761,1,10,zone_10,,,,
04-12-2021,0.7631761,1,11,zone_11,,,,
04-12-2021,0.7631761,1,12,zone_12,,,,
04-12-2021,0.7631761,1,13,zone_13,,,,
04-12-2021,0.7631761,1,14,zone_14,,,,
04-12-2021,0.7631761,1,15,zone_15,,,,
04-12-2021,0.7631761,1,16,zone_16,,,,
05-12-2021,0.7631761,1,1,zone_01,,,,
05-12-2021,0.7631761,1,2,zone_02,,,,
05-12-2021,0.7631761,1,3,zone_03,,,,
05-12-2021,0.7631761,1,4,zone_04,,,,
05-12-2021,0.7631761,1,5,zone_05,,,,
05-12-2021,0.7631761,1,6,zone_06,,,,
05-12-2021,0.7631761,1,7,zone_07,,,,
05-12-2021,0.7631761,1,8,zone_08,,,,
05-12-2021,0.7631761,1,9,zone_09,,,,
05-12-2021,0.7631761,1,10,zone_10,,,,
05-12-2021,0.7631761,1,11,zone_11,,,,
05-12-2021,0.7631761,1,12,zone_12,,,,
05-12-2021,0.7631761,1,13,zone_13,,,,
05-12-2021,0.7631761,1,14,zone_14,,,,
05-12-2021,0.7631761,1,15,zone_15,,,,
05-12-2021,0.7631761,1,16,zone_16,,,,
06-12-2021,0.7631761,1,1,zone_01,,,,
06-12-2021,0.7631761,1,2,zone_02,,,,
06-12-2021,0.7631761,1,3,zone_03,,,,
06-12-2021,0.7631761,1,4,zone_04,,,,
06-12-2021,0.7631761,1,5,zone_05,,,,
06-12-2021,0.7631761,1,6,zone_06,,,,
06-12-2021,0.7631761,1,7,zone_07,,,,
06-12-2021,0.7631761,1,8,zone_08,,,,
06-12-2021,0.7631761,1,9,zone_09,,,,
06-12-2021,0.7631761,1,10,zone_10,,,,
06-12-2021,0.7631761,1,11,zone_11,,,,
06-12-2021,0.7631761,1,12,zone_12,,,,
06-12-2021,0.7631761,1,13,zone_13,,,,
06-12-2021,0.7631761,1,14,zone_14,,,,
06-12-2021,0.7631761,1,15,zone_15,,,,
06-12-2021,0.7631761,1,16,zone_16,,,,
07-12-2021,0.65640265,0,1,zone_01,,,,
07-12-2021,0.65640265,0,2,zone_02,,,,
07-12-2021,0.65640265,0,3,zone_03,,,,
07-12-2021,0.65640265,0,4,zone_04,,,,
07-12-2021,0.65640265,0,5,zone_05,,,,
07-12-2021,0.65640265,0,6,zone_06,,,,
07-12-2021,0.65640265,0,7,zone_07,,,,
07-12-2021,0.65640265,0,8,zone_08,,,,
07-12-2021,0.65640265,0,9,zone_09,,,,
07-12-2021,0.65640265,0,10,zone_10,,,,
07-12-2021,0.65640265,0,11,zone_11,,,,
07-12-2021,0.65640265,0,12,zone_12,,,,
07-12-2021,0.65640265,0,13,zone_13,,,,
07-12-2021,0.65640265,0,14,zone_14,,,,
07-12-2021,0.65640265,0,15,zone_15,,,,
07-12-2021,0.65640265,0,16,zone_16,,,,
08-12-2021,0.5364388,0,1,zone_01,,,,
08-12-2021,0.5364388,0,2,zone_02,,,,
08-12-2021,0.5364388,0,3,zone_03,,,,
08-12-2021,0.5364388,0,4,zone_04,,,,
08-12-2021,0.5364388,0,5,zone_05,,,,
08-12-2021,0.5364388,0,6,zone_06,,,,
08-12-2021,0.5364388,0,7,zone_07,,,,
08-12-2021,0.5364388,0,8,zone_08,,,,
08-12-2021,0.5364388,0,9,zone_09,,,,
08-12-2021,0.5364388,0,10,zone_10,,,,
08-12-2021,0.5364388,0,11,zone_11,,,,
08-12-2021,0.5364388,0,12,zone_12,,,,
08-12-2021,0.5364388,0,13,zone_13,,,,
08-12-2021,0.5364388,0,14,zone_14,,,,
08-12-2021,0.5364388,0,15,zone_15,,,,
08-12-2021,0.5364388,0,16,zone_16,,,,
09-12-2021,0.49070373,0,1,zone_01,,,,
09-12-2021,0.49070373,0,2,zone_02,,,,
09-12-2021,0.49070373,0,3,zone_03,,,,
09-12-2021,0.49070373,0,4,zone_04,,,,
09-12-2021,0.49070373,0,5,zone_05,,,,
09-12-2021,0.49070373,0,6,zone_06,,,,
09-12-2021,0.49070373,0,7,zone_07,,,,
09-12-2021,0.49070373,0,8,zone_08,,,,
09-12-2021,0.49070373,0,9,zone_09,,,,
09-12-2021,0.49070373,0,10,zone_10,,,,
09-12-2021,0.49070373,0,11,zone_11,,,,
09-12-2021,0.49070373,0,12,zone_12,,,,
09-12-2021,0.49070373,0,13,zone_13,,,,
09-12-2021,0.49070373,0,14,zone_14,,,,
09-12-2021,0.49070373,0,15,zone_15,,,,
09-12-2021,0.49070373,0,16,zone_16,,,,
10-12-2021,0.47290298,1,1,zone_01,,,,
10-12-2021,0.47290298,1,2,zone_02,,,,
10-12-2021,0.47290298,1,3,zone_03,,,,
10-12-2021,0.47290298,1,4,zone_04,,,,
10-12-2021,0.47290298,1,5,zone_05,,,,
10-12-2021,0.47290298,1,6,zone_06,,,,
10-12-2021,0.47290298,1,7,zone_07,,,,
10-12-2021,0.47290298,1,8,zone_08,,,,
10-12-2021,0.47290298,1,9,zone_09,,,,
10-12-2021,0.47290298,1,10,zone_10,,,,
10-12-2021,0.47290298,1,11,zone_11,,,,
10-12-2021,0.47290298,1,12,zone_12,,,,
10-12-2021,0.47290298,1,13,zone_13,,,,
10-12-2021,0.47290298,1,14,zone_14,,,,
10-12-2021,0.47290298,1,15,zone_15,,,,
10-12-2021,0.47290298,1,16,zone_16,,,,
11-12-2021,0.41061506,0,1,zone_01,,,,
11-12-2021,0.41061506,0,2,zone_02,,,,
11-12-2021,0.41061506,0,3,zone_03,,,,
11-12-2021,0.41061506,0,4,zone_04,,,,
11-12-2021,0.41061506,0,5,zone_05,,,,
11-12-2021,0.41061506,0,6,zone_06,,,,
11-12-2021,0.41061506,0,7,zone_07,,,,
11-12-2021,0.41061506,0,8,zone_08,,,,
11-12-2021,0.41061506,0,9,zone_09,,,,
11-12-2021,0.41061506,0,10,zone_10,,,,
11-12-2021,0.41061506,0,11,zone_11,,,,
11-12-2021,0.41061506,0,12,zone_12,,,,
11-12-2021,0.41061506,0,13,zone_13,,,,
11-12-2021,0.41061506,0,14,zone_14,,,,
11-12-2021,0.41061506,0,15,zone_15,,,,
11-12-2021,0.41061506,0,16,zone_16,,,,
12-12-2021,0.35203564,0,1,zone_01,,,,
12-12-2021,0.35203564,0,2,zone_02,,,,
12-12-2021,0.35203564,0,3,zone_03,,,,
12-12-2021,0.35203564,0,4,zone_04,,,,
12-12-2021,0.35203564,0,5,zone_05,,,,
12-12-2021,0.35203564,0,6,zone_06,,,,
12-12-2021,0.35203564,0,7,zone_07,,,,
12-12-2021,0.35203564,0,8,zone_08,,,,
12-12-2021,0.35203564,0,9,zone_09,,,,
12-12-2021,0.35203564,0,10,zone_10,,,,
12-12-2021,0.35203564,0,11,zone_11,,,,
12-12-2021,0.35203564,0,12,zone_12,,,,
12-12-2021,0.35203564,0,13,zone_13,,,,
12-12-2021,0.35203564,0,14,zone_14,,,,
12-12-2021,0.35203564,0,15,zone_15,,,,
12-12-2021,0.35203564,0,16,zone_16,,,,
13-12-2021,0.3272116,0,1,zone_01,,,,
13-12-2021,0.3272116,0,2,zone_02,,,,
13-12-2021,0.3272116,0,3,zone_03,,,,
13-12-2021,0.3272116,0,4,zone_04,,,,
13-12-2021,0.3272116,0,5,zone_05,,,,
13-12-2021,0.3272116,0,6,zone_06,,,,
13-12-2021,0.3272116,0,7,zone_07,,,,
13-12-2021,0.3272116,0,8,zone_08,,,,
13-12-2021,0.3272116,0,9,zone_09,,,,
13-12-2021,0.3272116,0,10,zone_10,,,,
13-12-2021,0.3272116,0,11,zone_11,,,,
13-12-2021,0.3272116,0,12,zone_12,,,,
13-12-2021,0.3272116,0,13,zone_13,,,,
13-12-2021,0.3272116,0,14,zone_14,,,,
13-12-2021,0.3272116,0,15,zone_15,,,,
13-12-2021,0.3272116,0,16,zone_16,,,,
14-12-2021,0.2885836,0,1,zone_01,,,,
14-12-2021,0.2885836,0,2,zone_02,,,,
14-12-2021,0.2885836,0,3,zone_03,,,,
14-12-2021,0.2885836,0,4,zone_04,,,,
14-12-2021,0.2885836,0,5,zone_05,,,,
14-12-2021,0.2885836,0,6,zone_06,,,,
14-12-2021,0.2885836,0,7,zone_07,,,,
14-12-2021,0.2885836,0,8,zone_08,,,,
14-12-2021,0.2885836,0,9,zone_09,,,,
14-12-2021,0.2885836,0,10,zone_10,,,,
14-12-2021,0.2885836,0,11,zone_11,,,,
14-12-2021,0.2885836,0,12,zone_12,,,,
14-12-2021,0.2885836,0,13,zone_13,,,,
14-12-2021,0.2885836,0,14,zone_14,,,,
14-12-2021,0.2885836,0,15,zone_15,,,,
14-12-2021,0.2885836,0,16,zone_16,,,,
15-12-2021,0.25654492,0,1,zone_01,,,,
15-12-2021,0.25654492,0,2,zone_02,,,,
15-12-2021,0.25654492,0,3,zone_03,,,,
15-12-2021,0.25654492,0,4,zone_04,,,,
15-12-2021,0.25654492,0,5,zone_05,,,,
15-12-2021,0.25654492,0,6,zone_06,,,,
15-12-2021,0.25654492,0,7,zone_07,,,,
15-12-2021,0.25654492,0,8,zone_08,,,,
15-12-2021,0.25654492,0,9,zone_09,,,,
15-12-2021,0.25654492,0,10,zone_10,,,,
15-12-2021,0.25654492,0,11,zone_11,,,,
15-12-2021,0.25654492,0,12,zone_12,,,,
15-12-2021,0.25654492,0,13,zone_13,,,,
15-12-2021,0.25654492,0,14,zone_14,,,,
15-12-2021,0.25654492,0,15,zone_15,,,,
15-12-2021,0.25654492,0,16,zone_16,,,,
16-12-2021,0.26782528,0,1,zone_01,,,,
16-12-2021,0.26782528,0,2,zone_02,,,,
16-12-2021,0.26782528,0,3,zone_03,,,,
16-12-2021,0.26782528,0,4,zone_04,,,,
16-12-2021,0.26782528,0,5,zone_05,,,,
16-12-2021,0.26782528,0,6,zone_06,,,,
16-12-2021,0.26782528,0,7,zone_07,,,,
16-12-2021,0.26782528,0,8,zone_08,,,,
16-12-2021,0.26782528,0,9,zone_09,,,,
16-12-2021,0.26782528,0,10,zone_10,,,,
16-12-2021,0.26782528,0,11,zone_11,,,,
16-12-2021,0.26782528,0,12,zone_12,,,,
16-12-2021,0.26782528,0,13,zone_13,,,,
16-12-2021,0.26782528,0,14,zone_14,,,,
16-12-2021,0.26782528,0,15,zone_15,,,,
16-12-2021,0.26782528,0,16,zone_16,,,,
17-12-2021,0.2261307,0,1,zone_01,,,,
17-12-2021,0.2261307,0,2,zone_02,,,,
17-12-2021,0.2261307,0,3,zone_03,,,,
17-12-2021,0.2261307,0,4,zone_04,,,,
17-12-2021,0.2261307,0,5,zone_05,,,,
17-12-2021,0.2261307,0,6,zone_06,,,,
17-12-2021,0.2261307,0,7,zone_07,,,,
17-12-2021,0.2261307,0,8,zone_08,,,,
17-12-2021,0.2261307,0,9,zone_09,,,,
17-12-2021,0.2261307,0,10,zone_10,,,,
17-12-2021,0.2261307,0,11,zone_11,,,,
17-12-2021,0.2261307,0,12,zone_12,,,,
17-12-2021,0.2261307,0,13,zone_13,,,,
17-12-2021,0.2261307,0,14,zone_14,,,,
17-12-2021,0.2261307,0,15,zone_15,,,,
17-12-2021,0.2261307,0,16,zone_16,,,,
18-12-2021,0.21583481,0,1,zone_01,,,,
18-12-2021,0.21583481,0,2,zone_02,,,,
18-12-2021,0.21583481,0,3,zone_03,,,,
18-12-2021,0.21583481,0,4,zone_04,,,,
18-12-2021,0.21583481,0,5,zone_05,,,,
18-12-2021,0.21583481,0,6,zone_06,,,,
18-12-2021,0.21583481,0,7,zone_07,,,,
18-12-2021,0.21583481,0,8,zone_08,,,,
18-12-2021,0.21583481,0,9,zone_09,,,,
18-12-2021,0.21583481,0,10,zone_10,,,,
18-12-2021,0.21583481,0,11,zone_11,,,,
18-12-2021,0.21583481,0,12,zone_12,,,,
18-12-2021,0.21583481,0,13,zone_13,,,,
18-12-2021,0.21583481,0,14,zone_14,,,,
18-12-2021,0.21583481,0,15,zone_15,,,,
18-12-2021,0.21583481,0,16,zone_16,,,,
19-12-2021,0.19953911,0,1,zone_01,,,,
19-12-2021,0.19953911,0,2,zone_02,,,,
19-12-2021,0.19953911,0,3,zone_03,,,,
19-12-2021,0.19953911,0,4,zone_04,,,,
19-12-2021,0.19953911,0,5,zone_05,,,,
19-12-2021,0.19953911,0,6,zone_06,,,,
19-12-2021,0.19953911,0,7,zone_07,,,,
19-12-2021,0.19953911,0,8,zone_08,,,,
19-12-2021,0.19953911,0,9,zone_09,,,,
19-12-2021,0.19953911,0,10,zone_10,,,,
19-12-2021,0.19953911,0,11,zone_11,,,,
19-12-2021,0.19953911,0,12,zone_12,,,,
19-12-2021,0.19953911,0,13,zone_13,,,,
19-12-2021,0.19953911,0,14,zone_14,,,,
19-12-2021,0.19953911,0,15,zone_15,,,,
19-12-2021,0.19953911,0,16,zone_16,,,,
20-12-2021,0.1950781,0,1,zone_01,,,,
20-12-2021,0.1950781,0,2,zone_02,,,,
20-12-2021,0.1950781,0,3,zone_03,,,,
20-12-2021,0.1950781,0,4,zone_04,,,,
20-12-2021,0.1950781,0,5,zone_05,,,,
20-12-2021,0.1950781,0,6,zone_06,,,,
20-12-2021,0.1950781,0,7,zone_07,,,,
20-12-2021,0.1950781,0,8,zone_08,,,,
20-12-2021,0.1950781,0,9,zone_09,,,,
20-12-2021,0.1950781,0,10,zone_10,,,,
20-12-2021,0.1950781,0,11,zone_11,,,,
20-12-2021,0.1950781,0,12,zone_12,,,,
20-12-2021,0.1950781,0,13,zone_13,,,,
20-12-2021,0.1950781,0,14,zone_14,,,,
20-12-2021,0.1950781,0,15,zone_15,,,,
20-12-2021,0.1950781,0,16,zone_16,,,,
21-12-2021,0.18413359,0,1,zone_01,,,,
21-12-2021,0.18413359,0,2,zone_02,,,,
21-12-2021,0.18413359,0,3,zone_03,,,,
21-12-2021,0.18413359,0,4,zone_04,,,,
21-12-2021,0.18413359,0,5,zone_05,,,,
21-12-2021,0.18413359,0,6,zone_06,,,,
21-12-2021,0.18413359,0,7,zone_07,,,,
21-12-2021,0.18413359,0,8,zone_08,,,,
21-12-2021,0.18413359,0,9,zone_09,,,,
21-12-2021,0.18413359,0,10,zone_10,,,,
21-12-2021,0.18413359,0,11,zone_11,,,,
21-12-2021,0.18413359,0,12,zone_12,,,,
21-12-2021,0.18413359,0,13,zone_13,,,,
21-12-2021,0.18413359,0,14,zone_14,,,,
21-12-2021,0.18413359,0,15,zone_15,,,,
21-12-2021,0.18413359,0,16,zone_16,,,,
22-12-2021,0.1874397,0,1,zone_01,,,,
22-12-2021,0.1874397,0,2,zone_02,,,,
22-12-2021,0.1874397,0,3,zone_03,,,,
22-12-2021,0.1874397,0,4,zone_04,,,,
22-12-2021,0.1874397,0,5,zone_05,,,,
22-12-2021,0.1874397,0,6,zone_06,,,,
22-12-2021,0.1874397,0,7,zone_07,,,,
22-12-2021,0.1874397,0,8,zone_08,,,,
22-12-2021,0.1874397,0,9,zone_09,,,,
22-12-2021,0.1874397,0,10,zone_10,,,,
22-12-2021,0.1874397,0,11,zone_11,,,,
22-12-2021,0.1874397,0,12,zone_12,,,,
22-12-2021,0.1874397,0,13,zone_13,,,,
22-12-2021,0.1874397,0,14,zone_14,,,,
22-12-2021,0.1874397,0,15,zone_15,,,,
22-12-2021,0.1874397,0,16,zone_16,,,,
23-12-2021,0.15746833,0,1,zone_01,,,,
23-12-2021,0.15746833,0,2,zone_02,,,,
23-12-2021,0.15746833,0,3,zone_03,,,,
23-12-2021,0.15746833,0,4,zone_04,,,,
23-12-2021,0.15746833,0,5,zone_05,,,,
23-12-2021,0.15746833,0,6,zone_06,,,,
23-12-2021,0.15746833,0,7,zone_07,,,,
23-12-2021,0.15746833,0,8,zone_08,,,,
23-12-2021,0.15746833,0,9,zone_09,,,,
23-12-2021,0.15746833,0,10,zone_10,,,,
23-12-2021,0.15746833,0,11,zone_11,,,,
23-12-2021,0.15746833,0,12,zone_12,,,,
23-12-2021,0.15746833,0,13,zone_13,,,,
23-12-2021,0.15746833,0,14,zone_14,,,,
23-12-2021,0.15746833,0,15,zone_15,,,,
23-12-2021,0.15746833,0,16,zone_16,,,,
24-12-2021,0.16789627,0,1,zone_01,,,,
24-12-2021,0.16789627,0,2,zone_02,,,,
24-12-2021,0.16789627,0,3,zone_03,,,,
24-12-2021,0.16789627,0,4,zone_04,,,,
24-12-2021,0.16789627,0,5,zone_05,,,,
24-12-2021,0.16789627,0,6,zone_06,,,,
24-12-2021,0.16789627,0,7,zone_07,,,,
24-12-2021,0.16789627,0,8,zone_08,,,,
24-12-2021,0.16789627,0,9,zone_09,,,,
24-12-2021,0.16789627,0,10,zone_10,,,,
24-12-2021,0.16789627,0,11,zone_11,,,,
24-12-2021,0.16789627,0,12,zone_12,,,,
24-12-2021,0.16789627,0,13,zone_13,,,,
24-12-2021,0.16789627,0,14,zone_14,,,,
24-12-2021,0.16789627,0,15,zone_15,,,,
24-12-2021,0.16789627,0,16,zone_16,,,,
25-12-2021,0.15594839,0,1,zone_01,,,,
25-12-2021,0.15594839,0,2,zone_02,,,,
25-12-2021,0.15594839,0,3,zone_03,,,,
25-12-2021,0.15594839,0,4,zone_04,,,,
25-12-2021,0.15594839,0,5,zone_05,,,,
25-12-2021,0.15594839,0,6,zone_06,,,,
25-12-2021,0.15594839,0,7,zone_07,,,,
25-12-2021,0.15594839,0,8,zone_08,,,,
25-12-2021,0.15594839,0,9,zone_09,,,,
25-12-2021,0.15594839,0,10,zone_10,,,,
25-12-2021,0.15594839,0,11,zone_11,,,,
25-12-2021,0.15594839,0,12,zone_12,,,,
25-12-2021,0.15594839,0,13,zone_13,,,,
25-12-2021,0.15594839,0,14,zone_14,,,,
25-12-2021,0.15594839,0,15,zone_15,,,,
25-12-2021,0.15594839,0,16,zone_16,,,,
26-12-2021,0.13802524,0,1,zone_01,,,,
26-12-2021,0.13802524,0,2,zone_02,,,,
26-12-2021,0.13802524,0,3,zone_03,,,,
26-12-2021,0.13802524,0,4,zone_04,,,,
26-12-2021,0.13802524,0,5,zone_05,,,,
26-12-2021,0.13802524,0,6,zone_06,,,,
26-12-2021,0.13802524,0,7,zone_07,,,,
26-12-2021,0.13802524,0,8,zone_08,,,,
26-12-2021,0.13802524,0,9,zone_09,,,,
26-12-2021,0.13802524,0,10,zone_10,,,,
26-12-2021,0.13802524,0,11,zone_11,,,,
26-12-2021,0.13802524,0,12,zone_12,,,,
26-12-2021,0.13802524,0,13,zone_13,,,,
26-12-2021,0.13802524,0,14,zone_14,,,,
26-12-2021,0.13802524,0,15,zone_15,,,,
26-12-2021,0.13802524,0,16,zone_16,,,,
27-12-2021,0.13305329,0,1,zone_01,,,,
27-12-2021,0.13305329,0,2,zone_02,,,,
27-12-2021,0.13305329,0,3,zone_03,,,,
27-12-2021,0.13305329,0,4,zone_04,,,,
27-12-2021,0.13305329,0,5,zone_05,,,,
27-12-2021,0.13305329,0,6,zone_06,,,,
27-12-2021,0.13305329,0,7,zone_07,,,,
27-12-2021,0.13305329,0,8,zone_08,,,,
27-12-2021,0.13305329,0,9,zone_09,,,,
27-12-2021,0.13305329,0,10,zone_10,,,,
27-12-2021,0.13305329,0,11,zone_11,,,,
27-12-2021,0.13305329,0,12,zone_12,,,,
27-12-2021,0.13305329,0,13,zone_13,,,,
27-12-2021,0.13305329,0,14,zone_14,,,,
27-12-2021,0.13305329,0,15,zone_15,,,,
27-12-2021,0.13305329,0,16,zone_16,,,,
28-12-2021,0.11866082,0,1,zone_01,,,,
28-12-2021,0.11866082,0,2,zone_02,,,,
28-12-2021,0.11866082,0,3,zone_03,,,,
28-12-2021,0.11866082,0,4,zone_04,,,,
28-12-2021,0.11866082,0,5,zone_05,,,,
28-12-2021,0.11866082,0,6,zone_06,,,,
