zone_id,date,rainfall_mm,soil_moisture,hf_mean,runoff_mm,hand_norm,vulnerability,flood_risk_index,flood_label
1,20211027,0.75,0.77,0.870888378598004,0.5775,0.8037741355955433,0.19622586440445666,0.11332043669357372,0
1,20211028,6.67,0.76,0.870888378598004,5.0692,0.8037741355955433,0.19622586440445666,0.9947081518390718,0
1,20211029,25.07,0.79,0.870888378598004,19.805300000000003,0.8037741355955433,0.19622586440445666,3.886312112289586,1
1,20211030,17.88,0.83,0.870888378598004,14.840399999999999,0.8037741355955433,0.19622586440445666,2.9120703181078986,0
1,20211031,16.09,0.83,0.870888378598004,13.3547,0.8037741355955433,0.19622586440445666,2.6205375513621973,0
1,20211101,21.37,0.86,0.870888378598004,18.3782,0.8037741355955433,0.19622586440445666,3.606278181197985,1
1,20211102,23.68,0.88,0.870888378598004,20.8384,0.8037741355955433,0.19622586440445666,4.08903305280583,1
1,20211103,30.77,0.91,0.870888378598004,28.000700000000002,0.8037741355955433,0.19622586440445666,5.49446156142987,1
1,20211104,18.47,0.92,0.870888378598004,16.9924,0.8037741355955433,0.19622586440445666,3.3343483783062893,0
1,20211105,16.95,0.92,0.870888378598004,15.594,0.8037741355955433,0.19622586440445666,3.059946129523097,0
1,20211106,49.77,0.94,0.870888378598004,46.7838,0.8037741355955433,0.19622586440445666,9.180191595125219,1
1,20211107,40.64,0.97,0.870888378598004,39.4208,0.8037741355955433,0.19622586440445666,7.7353805555152055,1
1,20211108,36.4,0.98,0.870888378598004,35.672,0.8037741355955433,0.19622586440445666,6.9997690350357775,1
1,20211109,16.97,0.98,0.870888378598004,16.630599999999998,0.8037741355955433,0.19622586440445666,3.2633538605647563,0
1,20211110,84.05,0.99,0.870888378598004,83.20949999999999,0.8037741355955433,0.19622586440445666,16.327856064162635,1
1,20211111,75.19,1.0,0.870888378598004,75.19,0.8037741355955433,0.19622586440445666,14.754222744571097,1
1,20211112,3.63,0.99,0.870888378598004,3.5936999999999997,0.8037741355955433,0.19622586440445666,0.7051768889102958,0
1,20211113,3.72,0.99,0.870888378598004,3.6828000000000003,0.8037741355955433,0.19622586440445666,0.722660613428733,0
1,20211114,4.74,0.99,0.870888378598004,4.6926000000000005,0.8037741355955433,0.19622586440445666,0.9208094913043534,0
1,20211115,4.57,0.99,0.870888378598004,4.5243,0.8037741355955433,0.19622586440445666,0.8877846783250833,0
1,20211116,2.4,0.99,0.870888378598004,2.376,0.8037741355955433,0.19622586440445666,0.466232653824989,0
1,20211117,11.0,0.99,0.870888378598004,10.89,0.8037741355955433,0.19622586440445666,2.136899663364533,0
1,20211118,74.21,1.0,0.870888378598004,74.21,0.8037741355955433,0.19622586440445666,14.561921397454729,1
1,20211119,20.62,1.0,0.870888378598004,20.62,0.8037741355955433,0.19622586440445666,4.046177324019896,1
1,20211120,16.63,1.0,0.870888378598004,16.63,0.8037741355955433,0.19622586440445666,3.263236125046114,0
1,20211121,7.5,1.0,0.870888378598004,7.5,0.8037741355955433,0.19622586440445666,1.471693983033425,0
1,20211122,5.0,0.99,0.870888378598004,4.95,0.8037741355955433,0.19622586440445666,0.9713180288020605,0
1,20211123,2.29,0.99,0.870888378598004,2.2671,0.8037741355955433,0.19622586440445666,0.44486365719134374,0
1,20211124,2.87,0.99,0.870888378598004,2.8413,0.8037741355955433,0.19622586440445666,0.5575365485323827,0
1,20211125,18.25,0.99,0.870888378598004,18.0675,0.8037741355955433,0.19622586440445666,3.5453108051275204,1
1,20211126,58.61,1.0,0.870888378598004,58.61,0.8037741355955433,0.19622586440445666,11.500797912745204,1
1,20211127,29.98,1.0,0.870888378598004,29.98,0.8037741355955433,0.19622586440445666,5.882851414845611,1
1,20211128,61.12,1.0,0.870888378598004,61.12,0.8037741355955433,0.19622586440445666,11.99332483240039,1
1,20211129,12.76,1.0,0.870888378598004,12.76,0.8037741355955433,0.19622586440445666,2.503842029800867,0
1,20211130,9.8,1.0,0.870888378598004,9.8,0.8037741355955433,0.19622586440445666,1.9230134711636755,0
1,20211201,1.22,1.0,0.870888378598004,1.22,0.8037741355955433,0.19622586440445666,0.2393955545734371,0
1,20211202,0.03,1.0,0.870888378598004,0.03,0.8037741355955433,0.19622586440445666,0.0058867759321336996,0
1,20211203,0.14,0.99,0.870888378598004,0.1386,0.8037741355955433,0.19622586440445666,0.027196904806457693,0
1,20211204,0.01,0.99,0.870888378598004,0.0099,0.8037741355955433,0.19622586440445666,0.001942636057604121,0
1,20211205,0.15,0.99,0.870888378598004,0.1485,0.8037741355955433,0.19622586440445666,0.029139540864061814,0
1,20211206,1.22,0.98,0.870888378598004,1.1956,0.8037741355955433,0.19622586440445666,0.2346076434819684,0
1,20211207,0.09,0.98,0.870888378598004,0.0882,0.8037741355955433,0.19622586440445666,0.017307121240473077,0
1,20211208,0.38,0.97,0.870888378598004,0.3686,0.8037741355955433,0.19622586440445666,0.07232885361948273,0
1,20211209,3.98,0.97,0.870888378598004,3.8606,0.8037741355955433,0.19622586440445666,0.7575495721198453,0
1,20211210,2.35,0.97,0.870888378598004,2.2795,0.8037741355955433,0.19622586440445666,0.447296857909959,0
1,20211211,3.71,0.96,0.870888378598004,3.5616,0.8037741355955433,0.19622586440445666,0.6988780386629129,0
1,20211212,6.0,0.96,0.870888378598004,5.76,0.8037741355955433,0.19622586440445666,1.1302609789696703,0
1,20211213,6.87,0.96,0.870888378598004,6.5952,0.8037741355955433,0.19622586440445666,1.2941488209202727,0
1,20211214,2.34,0.96,0.870888378598004,2.2464,0.8037741355955433,0.19622586440445666,0.4408017817981714,0
1,20211215,1.6,0.95,0.870888378598004,1.52,0.8037741355955433,0.19622586440445666,0.2982633138947741,0
1,20211216,0.48,0.95,0.870888378598004,0.45599999999999996,0.8037741355955433,0.19622586440445666,0.08947899416843223,0
1,20211217,0.15,0.94,0.870888378598004,0.141,0.8037741355955433,0.19622586440445666,0.027667846881028385,0
1,20211218,0.0,0.93,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211219,0.0,0.93,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211220,0.0,0.92,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211221,0.0,0.92,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211222,0.0,0.91,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211223,0.0,0.9,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211224,0.0,0.9,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211225,0.0,0.89,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211226,0.0,0.88,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20211227,0.41,0.88,0.870888378598004,0.36079999999999995,0.8037741355955433,0.19622586440445666,0.07079829187712795,0
1,20211228,0.87,0.87,0.870888378598004,0.7569,0.8037741355955433,0.19622586440445666,0.14852335676773326,0
1,20211229,0.92,0.87,0.870888378598004,0.8004,0.8037741355955433,0.19622586440445666,0.1570591818693271,0
1,20211230,55.65,0.89,0.870888378598004,49.5285,0.8037741355955433,0.19622586440445666,9.718772725156132,1
1,20211231,42.52,0.96,0.870888378598004,40.8192,0.8037741355955433,0.19622586440445666,8.009782804298398,1
1,20220101,8.69,0.96,0.870888378598004,8.3424,0.8037741355955433,0.19622586440445666,1.6369946512077391,0
1,20220102,0.5,0.95,0.870888378598004,0.475,0.8037741355955433,0.19622586440445666,0.09320728559211691,0
1,20220103,0.02,0.94,0.870888378598004,0.0188,0.8037741355955433,0.19622586440445666,0.0036890462508037854,0
1,20220104,0.01,0.93,0.870888378598004,0.009300000000000001,0.8037741355955433,0.19622586440445666,0.001824900538961447,0
1,20220105,0.02,0.93,0.870888378598004,0.018600000000000002,0.8037741355955433,0.19622586440445666,0.003649801077922894,0
1,20220106,0.04,0.92,0.870888378598004,0.0368,0.8037741355955433,0.19622586440445666,0.007221111810084005,0
1,20220107,0.03,0.91,0.870888378598004,0.0273,0.8037741355955433,0.19622586440445666,0.005356966098241667,0
1,20220108,0.0,0.91,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220109,0.0,0.9,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220110,0.0,0.9,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220111,0.02,0.89,0.870888378598004,0.0178,0.8037741355955433,0.19622586440445666,0.0034928203863993285,0
1,20220112,0.14,0.88,0.870888378598004,0.12320000000000002,0.8037741355955433,0.19622586440445666,0.024175026494629066,0
1,20220113,0.95,0.87,0.870888378598004,0.8265,0.8037741355955433,0.19622586440445666,0.16218067693028343,0
1,20220114,0.68,0.87,0.870888378598004,0.5916,0.8037741355955433,0.19622586440445666,0.11608722138167657,0
1,20220115,0.64,0.86,0.870888378598004,0.5504,0.8037741355955433,0.19622586440445666,0.10800271576821295,0
1,20220116,5.86,0.86,0.870888378598004,5.0396,0.8037741355955433,0.19622586440445666,0.9888998662526998,0
1,20220117,6.17,0.86,0.870888378598004,5.3062,0.8037741355955433,0.19622586440445666,1.0412136817029278,0
1,20220118,1.52,0.86,0.870888378598004,1.3072,0.8037741355955433,0.19622586440445666,0.2565064499495057,0
1,20220119,0.47,0.85,0.870888378598004,0.39949999999999997,0.8037741355955433,0.19622586440445666,0.07839223282958042,0
1,20220120,0.0,0.85,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220121,0.0,0.84,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220122,0.0,0.83,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220123,0.59,0.83,0.870888378598004,0.48969999999999997,0.8037741355955433,0.19622586440445666,0.09609180579886242,0
1,20220124,3.1,0.83,0.870888378598004,2.573,0.8037741355955433,0.19622586440445666,0.504889149112667,0
1,20220125,1.19,0.82,0.870888378598004,0.9757999999999999,0.8037741355955433,0.19622586440445666,0.19147719848586878,0
1,20220126,0.7,0.82,0.870888378598004,0.574,0.8037741355955433,0.19622586440445666,0.11263364616815812,0
1,20220127,0.19,0.81,0.870888378598004,0.1539,0.8037741355955433,0.19622586440445666,0.030199160531845883,0
1,20220128,0.26,0.8,0.870888378598004,0.20800000000000002,0.8037741355955433,0.19622586440445666,0.04081497979612699,0
1,20220129,0.08,0.8,0.870888378598004,0.064,0.8037741355955433,0.19622586440445666,0.012558455321885226,0
1,20220130,0.0,0.79,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220131,0.0,0.78,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220201,0.0,0.78,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220202,0.0,0.77,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220203,0.0,0.76,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220204,0.0,0.76,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220205,0.04,0.75,0.870888378598004,0.03,0.8037741355955433,0.19622586440445666,0.0058867759321336996,0
1,20220206,0.0,0.74,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220207,0.0,0.74,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220208,0.0,0.73,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220209,0.0,0.72,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220210,0.13,0.72,0.870888378598004,0.0936,0.8037741355955433,0.19622586440445666,0.018366740908257143,0
1,20220211,0.25,0.71,0.870888378598004,0.1775,0.8037741355955433,0.19622586440445666,0.034830090931791055,0
1,20220212,0.07,0.71,0.870888378598004,0.0497,0.8037741355955433,0.19622586440445666,0.009752425460901496,0
1,20220213,0.0,0.7,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220214,0.03,0.69,0.870888378598004,0.020699999999999996,0.8037741355955433,0.19622586440445666,0.004061875393172252,0
1,20220215,0.01,0.69,0.870888378598004,0.0069,0.8037741355955433,0.19622586440445666,0.001353958464390751,0
1,20220216,0.0,0.68,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220217,0.0,0.68,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220218,0.0,0.67,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220219,0.0,0.67,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220220,0.0,0.66,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220221,0.0,0.66,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220222,0.03,0.65,0.870888378598004,0.0195,0.8037741355955433,0.19622586440445666,0.003826404355886905,0
1,20220223,0.0,0.65,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220224,0.0,0.64,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220225,0.0,0.64,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220226,0.01,0.63,0.870888378598004,0.0063,0.8037741355955433,0.19622586440445666,0.001236222945748077,0
1,20220227,0.0,0.63,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220228,0.0,0.62,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220301,0.0,0.62,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220302,0.0,0.61,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220303,0.0,0.61,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220304,0.06,0.61,0.870888378598004,0.0366,0.8037741355955433,0.19622586440445666,0.007181866637203114,0
1,20220305,0.01,0.6,0.870888378598004,0.006,0.8037741355955433,0.19622586440445666,0.00117735518642674,0
1,20220306,0.89,0.6,0.870888378598004,0.534,0.8037741355955433,0.19622586440445666,0.10478461159197987,0
1,20220307,0.21,0.6,0.870888378598004,0.126,0.8037741355955433,0.19622586440445666,0.02472445891496154,0
1,20220308,0.0,0.59,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220309,0.0,0.59,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220310,0.0,0.59,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220311,0.0,0.58,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220312,0.0,0.58,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220313,0.01,0.57,0.870888378598004,0.005699999999999999,0.8037741355955433,0.19622586440445666,0.001118487427105403,0
1,20220314,0.0,0.57,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220315,0.0,0.57,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220316,0.0,0.56,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220317,0.0,0.56,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220318,0.0,0.55,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220319,0.01,0.55,0.870888378598004,0.0055000000000000005,0.8037741355955433,0.19622586440445666,0.0010792422542245117,0
1,20220320,0.08,0.55,0.870888378598004,0.044000000000000004,0.8037741355955433,0.19622586440445666,0.008633938033796093,0
1,20220321,0.49,0.55,0.870888378598004,0.2695,0.8037741355955433,0.19622586440445666,0.052882870457001074,0
1,20220322,0.87,0.55,0.870888378598004,0.47850000000000004,0.8037741355955433,0.19622586440445666,0.09389407611753252,0
1,20220323,0.01,0.54,0.870888378598004,0.0054,0.8037741355955433,0.19622586440445666,0.001059619667784066,0
1,20220324,0.01,0.54,0.870888378598004,0.0054,0.8037741355955433,0.19622586440445666,0.001059619667784066,0
1,20220325,0.0,0.54,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220326,0.0,0.53,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220327,0.0,0.53,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220328,0.0,0.53,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220329,0.0,0.53,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220330,0.0,0.53,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220331,0.01,0.52,0.870888378598004,0.005200000000000001,0.8037741355955433,0.19622586440445666,0.0010203744949031748,0
1,20220401,0.0,0.52,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220402,0.01,0.52,0.870888378598004,0.005200000000000001,0.8037741355955433,0.19622586440445666,0.0010203744949031748,0
1,20220403,0.0,0.52,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220404,0.01,0.52,0.870888378598004,0.005200000000000001,0.8037741355955433,0.19622586440445666,0.0010203744949031748,0
1,20220405,0.0,0.52,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220406,0.05,0.52,0.870888378598004,0.026000000000000002,0.8037741355955433,0.19622586440445666,0.005101872474515874,0
1,20220407,0.1,0.52,0.870888378598004,0.052000000000000005,0.8037741355955433,0.19622586440445666,0.010203744949031748,0
1,20220408,0.14,0.52,0.870888378598004,0.0728,0.8037741355955433,0.19622586440445666,0.014285242928644446,0
1,20220409,0.14,0.52,0.870888378598004,0.0728,0.8037741355955433,0.19622586440445666,0.014285242928644446,0
1,20220410,0.66,0.52,0.870888378598004,0.3432,0.8037741355955433,0.19622586440445666,0.06734471666360953,0
1,20220411,0.26,0.52,0.870888378598004,0.13520000000000001,0.8037741355955433,0.19622586440445666,0.026529736867482542,0
1,20220412,0.07,0.52,0.870888378598004,0.0364,0.8037741355955433,0.19622586440445666,0.007142621464322223,0
1,20220413,0.11,0.52,0.870888378598004,0.0572,0.8037741355955433,0.19622586440445666,0.011224119443934921,0
1,20220414,0.02,0.52,0.870888378598004,0.010400000000000001,0.8037741355955433,0.19622586440445666,0.0020407489898063495,0
1,20220415,0.02,0.52,0.870888378598004,0.010400000000000001,0.8037741355955433,0.19622586440445666,0.0020407489898063495,0
1,20220416,0.03,0.52,0.870888378598004,0.0156,0.8037741355955433,0.19622586440445666,0.0030611234847095236,0
1,20220417,0.42,0.52,0.870888378598004,0.2184,0.8037741355955433,0.19622586440445666,0.042855728785933335,0
1,20220418,0.33,0.52,0.870888378598004,0.1716,0.8037741355955433,0.19622586440445666,0.033672358331804764,0
1,20220419,0.03,0.52,0.870888378598004,0.0156,0.8037741355955433,0.19622586440445666,0.0030611234847095236,0
1,20220420,0.02,0.52,0.870888378598004,0.010400000000000001,0.8037741355955433,0.19622586440445666,0.0020407489898063495,0
1,20220421,0.01,0.52,0.870888378598004,0.005200000000000001,0.8037741355955433,0.19622586440445666,0.0010203744949031748,0
1,20220422,0.02,0.51,0.870888378598004,0.0102,0.8037741355955433,0.19622586440445666,0.0020015038169254582,0
1,20220423,0.04,0.51,0.870888378598004,0.0204,0.8037741355955433,0.19622586440445666,0.0040030076338509165,0
1,20220424,0.0,0.51,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220425,0.0,0.51,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220426,0.0,0.51,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220427,0.0,0.51,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220428,0.0,0.51,0.870888378598004,0.0,0.8037741355955433,0.19622586440445666,0.0,0
1,20220429,0.02,0.51,0.870888378598004,0.0102,0.8037741355955433,0.19622586440445666,0.0020015038169254582,0
1,20220430,0.01,0.51,0.870888378598004,0.0051,0.8037741355955433,0.19622586440445666,0.0010007519084627291,0
1,20220501,0.38,0.51,0.870888378598004,0.1938,0.8037741355955433,0.19622586440445666,0.0380285725215837,0
1,20220502,0.99,0.51,0.870888378598004,0.5049,0.8037741355955433,0.19622586440445666,0.09907443893781018,0
1,20220503,0.48,0.52,0.870888378598004,0.2496,0.8037741355955433,0.19622586440445666,0.04897797575535238,0
1,20220504,1.98,0.52,0.870888378598004,1.0296,0.8037741355955433,0.19622586440445666,0.20203414999082858,0
1,20220505,1.93,0.52,0.870888378598004,1.0036,0.8037741355955433,0.19622586440445666,0.1969322775163127,0
1,20220506,4.02,0.52,0.870888378598004,2.0904,0.8037741355955433,0.19622586440445666,0.41019054695107615,0
1,20220507,8.16,0.54,0.870888378598004,4.4064000000000005,0.8037741355955433,0.19622586440445666,0.864649648911798,0
1,20220508,0.52,0.54,0.870888378598004,0.28080000000000005,0.8037741355955433,0.19622586440445666,0.05510022272477144,0
1,20220509,1.28,0.53,0.870888378598004,0.6784,0.8037741355955433,0.19622586440445666,0.1331196264119834,0
1,20220510,10.74,0.54,0.870888378598004,5.799600000000001,0.8037741355955433,0.19622586440445666,1.138031523200087,0
